NLP,year,wikidata_id,S-PRICE
0000237,1863,Q1000662,2d<SEP>3d
0002221,1863,Q281749,2 ½ d<SEP>3 ½ d
0001584,1863,Q1021319,2d<SEP>2d
0000675,1863,Q200942,1d<SEP>2d
0002345,1863,Q668262,1d<SEP>2d
0002045,1863,Q2094727,1d<SEP>2d
0001556,1863,Q265647,1d<SEP>2d
0002893,1863,Q216638,1d<SEP>2d
0001366,1863,Q504530,1d<SEP>2d
0000405,1863,Q1898698,1d<SEP>2d
0001443,1863,Q845623,1d
0002181,1863,Q661619,3d<SEP>4d
0001103,1863,Q852778,1d<SEP>2d
0000950,1863,Q1012481,3d<SEP>4d
0001188,1863,Q1012481,1d<SEP>2d
0002280,1863,Q2227457,1d
0001432,1863,Q1226004,1 ½ d ½ 2d
0000231,1863,Q172157,3d<SEP>4d
0000413,1863,Q464955,3d<SEP>4d
0001017,1863,Q1006232,3d<SEP>4d
0000350,1863,Q1646181,3d<SEP>4d
0001943,1863,Q921984,2d<SEP>3d
0002069,1863,Q171923,1d<SEP>2d
0002070,1863,Q171923,1d<SEP>2d
0002977,1863,Q23051,2 ½ d<SEP>3 ½ d
0000496,1863,Q496368,2d<SEP>3d<SEP>185d
0001604,1863,Q1009331,1d<SEP>2d
0002740,1863,Q630668,2d<SEP>3d
0000962,1863,Q640073,1d<SEP>2d
0001138,1863,Q654216,3d<SEP>4d
0001546,1863,Q45848,2d<SEP>3d
0000447,1863,Q1012047,3d<SEP>4d
0002741,1863,Q1012047,3d<SEP>4d
0000295,1863,Q123709,1d<SEP>3d<SEP>4d
0000297,1863,Q123709,1d<SEP>3d<SEP>4d
0000162,1863,Q123709,1d<SEP>2d
0000696,1863,Q123709,1d<SEP>2d
0002731,1863,Q23436,½ d
0002744,1863,Q23436,2d<SEP>3d<SEP>3 ½ d<SEP>4 ½ d
0002745,1863,Q23436,1d<SEP>2d
0000533,1863,Q841074,3d<SEP>4d
0002172,1863,Q1010531,3d<SEP>4d
0003089,1863,Q4093,3d<SEP>4d
0001395,1863,Q4093,3d<SEP>4d
0001397,1863,Q4093,1d
0000970,1863,Q217831,2d<SEP>3d
0000446,1863,Q160493,3d<SEP>4d
0001281,1863,Q654945,3d<SEP>4d
0002522,1863,Q208329,2d<SEP>3d
0002751,1863,Q84,3d<SEP>4d
0001194,1863,Q980084,2 ½ d<SEP>3 ½ d
0002014,1863,Q1016944,2d<SEP>3d
0001271,1863,Q1002177,2d
0000459,1863,Q1012502,3d<SEP>4d
0001372,1863,Q193452,5d<SEP>6d
0001426,1863,Q805451,2d<SEP>3d
0001375,1863,Q10686,1d<SEP>2d
0000428,1863,Q10686,Wednes<SEP>1d<SEP>2d
0000434,1863,Q10686,1d<SEP>2d
0001593,1863,Q10686,2d<SEP>3d
0001283,1863,Q1108185,3d<SEP>4d
0001277,1863,Q1024917,3d<SEP>4d
0000830,1863,Q204956,3d<SEP>4d
0001115,1863,Q163584,A89id<SEP>3 ½ d
0001480,1863,Q163584,2 ½ d<SEP>3 ½ d
0001318,1863,Q163584,2 ½ d<SEP>3 ½ d
0000998,1863,Q269980,3d<SEP>4d
0001144,1863,Q510513,2d<SEP>3d
0002538,1863,Q768714,2d<SEP>3d
0000861,1865,Q84,£<SEP>2 per
0001260,1865,Q84,2 ½ d<SEP>3 ½ d
0002642,1865,Q84,2d<SEP>3d
0002642,1865,Q84,2d<SEP>3d
0000609,1865,Q84,1d<SEP>2d
0001652,1865,Q84,4d<SEP>5d
0001702,1865,Q84,5d<SEP>6d<SEP>4d<SEP>5d
0002194,1865,Q84,5d<SEP>6d<SEP>4d<SEP>5d
0002194,1865,Q84,5d<SEP>6d<SEP>4d<SEP>5d
0001394,1865,Q84,6d<SEP>7d
0002247,1865,Q84,2d<SEP>3d
0000355,1865,Q84,5d<SEP>6d
0001286,1865,Q84,5d<SEP>6d
0000436,1865,Q84,1d
0000422,1865,Q84,6d<SEP>1s<SEP>7d
0000442,1865,Q84,1d
0001316,1865,Q84,3d<SEP>4d
0002446,1865,Q84,6d<SEP>7d
0002946,1865,Q84,9d<SEP>6d
0001512,1865,Q84,1d<SEP>2d
0000438,1865,Q84,½ d<SEP>1 ½ d
0001945,1865,Q84,5d<SEP>Gd
0003539,1865,Q84,2d<SEP>3d
0000439,1865,Q84,½ d
0000693,1865,Q84,1d<SEP>2d
0000309,1865,Q84,1d
0000382,1865,Q84,½ d<SEP>1 ½ d
0000443,1865,Q84,1d<SEP>2d
0000893,1865,Q84,1d
0002523,1865,Q84,3d<SEP>4d
0002447,1865,Q84,5d<SEP>6d
0002055,1865,Q1012025,1d<SEP>2d
0002166,1865,Q716658,1d<SEP>2d
0000967,1865,Q659803,1 ½ d<SEP>2 ½ d
0002197,1865,Q213474,2d<SEP>3d
0000270,1865,Q213474,3d<SEP>4d
0001551,1865,Q806160,1 ½ d<SEP>2 ½ d
0001523,1865,Q806160,3d<SEP>4d
0001638,1865,Q54212,1d<SEP>2d
0002854,1865,Q54212,1d<SEP>2d
0001290,1865,Q208257,3d<SEP>4d
0000940,1865,Q208257,3d<SEP>4d
0001439,1865,Q2484521,2d<SEP>3d
0001563,1865,Q851718,1d<SEP>2d
0002108,1865,Q251903,1 ½ d<SEP>2 ½ d
0002292,1865,Q251903,2d<SEP>3d
0002203,1865,Q251903,1d
0001193,1865,Q1234840,1d<SEP>2d
0000033,1865,Q2256,1d<SEP>2d
0000151,1865,Q188313,2d<SEP>3d
0001582,1865,Q188313,1d
0001293,1865,Q184579,2d<SEP>3d
0001887,1865,Q311975,1d<SEP>2d
0001929,1865,Q527391,1d<SEP>2d
0001139,1865,Q914040,1d<SEP>2d
0003060,1865,Q914040,1d<SEP>2d
0000938,1865,Q131491,3d<SEP>4d
0001641,1865,Q131491,3d<SEP>4d
0000983,1865,Q23154,2d<SEP>3d
0001081,1865,Q195955,1d
0000278,1865,Q209096,1d
0000280,1865,Q209096,1d<SEP>2d
0000315,1865,Q47822,1d<SEP>2d
0000762,1865,Q47822,2d<SEP>3d
0001404,1865,Q29303,1d<SEP>2d
0000302,1865,Q29303,1 ½ d<SEP>2 ½ d
0000235,1865,Q29303,3 ½ d<SEP>4 ½ d
0000363,1865,Q192896,3 ½ d<SEP>4 ½ d<SEP>1d<SEP>3d
0000365,1865,Q192896,3d<SEP>4d
0001635,1865,Q210985,3 ½ d<SEP>4 ½ d
0002212,1865,Q206988,4d<SEP>5d
0002214,1865,Q206988,3d<SEP>4d
0001636,1865,Q206988,1 ½ d
0001455,1865,Q771986,1d<SEP>2d
0000395,1865,Q823600,2d<SEP>3d
0001456,1865,Q207639,1d
0002170,1865,Q26385615,1d
0001955,1865,Q852772,3d<SEP>4d
0002118,1865,Q2213391,1 ½ d
0001084,1865,Q43475,3d<SEP>4d
0000360,1865,Q1026699,3d<SEP>4d
0000359,1865,Q1026699,1d<SEP>2d
0000408,1865,Q503331,4d<SEP>5d
0000614,1865,Q179815,2 ½ d<SEP>3 ½ d
0001928,1865,Q208262,1d<SEP>2d
0000620,1865,Q478029,1d
0001321,1865,Q616587,1d
0001411,1865,Q1242441,1d<SEP>2d
0000400,1865,Q846683,1d<SEP>2d
0001331,1865,Q676689,1d
0000937,1865,Q179385,3d<SEP>4d
0002112,1865,Q213465,2d<SEP>3d<SEP>1d<SEP>2d
0001357,1865,Q1570884,1d<SEP>2d
0002180,1865,Q177544,1d<SEP>2d
0001297,1865,Q128147,2d<SEP>3d
0002311,1865,Q2080165,1d<SEP>2d
0001325,1865,Q184775,3 ½ d<SEP>4 ½ d<SEP>Gratis
0000170,1865,Q9679,3d<SEP>4d
0002099,1865,Q9679,1 ½ d<SEP>2 ½ d
0000399,1865,Q994575,3d<SEP>4d
0000488,1865,Q205905,2 ½ d
0000249,1865,Q546635,4d<SEP>5d
0000336,1865,Q39121,2d<SEP>3d
0002149,1865,Q83065,1d<SEP>2d<SEP>3d
0000205,1865,Q83065,3d<SEP>4d
0001442,1865,Q2588021,1 ½ d
0001091,1865,Q2462645,1d<SEP>2d
0000257,1865,Q246884,2d<SEP>3d<SEP>1d<SEP>2d
0000354,1865,Q180057,1 ½ d<SEP>3d
0001299,1865,Q24826,2d<SEP>3d
0001300,1865,Q24826,2d<SEP>3d
0000081,1865,Q24826,1d<SEP>2d<SEP>2d
0000313,1865,Q1554129,1d<SEP>2d
0001429,1865,Q213180,4d<SEP>5d
0000387,1865,Q213180,1d
0000504,1865,Q18125,2d
0002975,1865,Q171866,1d<SEP>2d
0000344,1865,Q736785,1d<SEP>2d<SEP>aun
0000366,1865,Q1973774,2d<SEP>3d
0000963,1865,Q1020231,1d<SEP>2d
0000317,1865,Q192240,3 ½ d<SEP>4 ½ d
0000244,1865,Q130191,3 ½ d<SEP>4 ½ d
0001669,1865,Q130191,2d<SEP>3d
0000247,1865,Q130191,3d<SEP>3 ½ d
0001975,1865,Q2009813,3d<SEP>4d
0001895,1865,Q41262,ld
0000989,1865,Q34217,3d<SEP>4d
0000994,1865,Q34217,5d<SEP>6d
0000634,1865,Q34217,1d<SEP>2d
0001102,1865,Q798906,1d
0002296,1865,Q798906,1d
0001617,1865,Q208209,3d<SEP>4d
0002325,1865,Q203349,2 ½ d<SEP>3 ½ d
0001365,1865,Q28599921,2 ½ d<SEP>3 ½ d
0000099,1865,Q184090,2d<SEP>3d
0001667,1865,Q184090,2d<SEP>1d
0001697,1865,Q736439,1 ½ d<SEP>2 ½ d
0000358,1865,Q21496716,3d<SEP>4d
0000369,1865,Q21496716,4d<SEP>5d
0000310,1865,Q474605,1d<SEP>2d
0001413,1865,Q2057705,1d
0001933,1865,Q623765,1d<SEP>2d<SEP>3d
0000361,1865,Q160642,4d<SEP>5d
0000250,1865,Q42448,1d<SEP>2d
0000285,1865,Q279000,½ d<SEP>1 ½ d
0000401,1865,Q201970,2 ½ d<SEP>3 ½ d
0001434,1865,Q995647,2d
0002161,1865,Q1018225,1 ½ d<SEP>2 ½ d
0000252,1865,Q826782,3d<SEP>4d
0002179,1865,Q826782,3d<SEP>4d
0002121,1865,Q285323,2d<SEP>3d
0000237,1865,Q1000662,2d<SEP>3d
0003069,1865,Q989418,1d<SEP>2d
0002221,1865,Q281749,2 ½ d<SEP>3 ½ d
0001584,1865,Q1021319,2d<SEP>3d
0000675,1865,Q200942,1d<SEP>2d
0002345,1865,Q668262,1d<SEP>2d
0002045,1865,Q2094727,1d<SEP>2d
0001556,1865,Q265647,1d<SEP>2d
0002893,1865,Q216638,1d<SEP>2d
0001366,1865,Q504530,Gratis
0000405,1865,Q1898698,1d<SEP>2d
0001443,1865,Q845623,1d
0002181,1865,Q661619,3d<SEP>4d
0001103,1865,Q852778,1d<SEP>2d
0000950,1865,Q1012481,3d<SEP>4d
0001188,1865,Q1012481,Thurs<SEP>1d<SEP>1 ½ d
0002280,1865,Q2227457,1d
0001432,1865,Q1226004,1 ½ d<SEP>2 ½ d
0000231,1865,Q172157,3d<SEP>4d
0000413,1865,Q464955,3d<SEP>4d
0001017,1865,Q1006232,3d<SEP>4d
0000350,1865,Q1646181,3d<SEP>4d
0002071,1865,Q171923,1d<SEP>2d
0002977,1865,Q23051,2 ½ d<SEP>3 ½ d
0000496,1865,Q496368,2d<SEP>3d
0001604,1865,Q1009331,1d<SEP>2d
0002740,1865,Q630668,2 ½ d<SEP>3 ½ d
0000962,1865,Q640073,1d<SEP>2d
0001546,1865,Q45848,2d<SEP>3d<SEP>d
0000447,1865,Q1012047,3d<SEP>4d
0002741,1865,Q1012047,3d<SEP>4d
0000295,1865,Q123709,1d<SEP>2d<SEP>3d
0000696,1865,Q123709,1d<SEP>2d
0002744,1865,Q23436,2d<SEP>3d<SEP>3 ½ d<SEP>4 ½ d
0002745,1865,Q23436,1d<SEP>2d<SEP>1d<SEP>2 ½ d<SEP>3 ½ d<SEP>1d
0000533,1865,Q841074,3d<SEP>4d
0002172,1865,Q1010531,3d<SEP>4d
0001395,1865,Q4093,2d<SEP>3d
0001397,1865,Q4093,1d
0000970,1865,Q217831,2d<SEP>3d
0000446,1865,Q160493,3d<SEP>4d<SEP>whig
0001281,1865,Q654945,3d<SEP>4d
0002522,1865,Q208329,2d<SEP>3d
0002751,1865,Q420303,3d<SEP>4d
0001194,1865,Q980084,2 ½ d<SEP>3 ½ d
0002014,1865,Q1016944,2d<SEP>3d
0001271,1865,Q1002177,2d
0000459,1865,Q1012502,3d<SEP>4d
0001372,1865,Q193452,3d<SEP>4d
0001426,1865,Q805451,2d<SEP>3d
0001375,1865,Q10686,1d<SEP>2d
0000428,1865,Q10686,Wednes<SEP>1d<SEP>2d
0000434,1865,Q10686,1d<SEP>2d
0001593,1865,Q10686,2d<SEP>3d
0001283,1865,Q1108185,3d<SEP>4d
0000830,1865,Q204956,3d<SEP>4d
0001115,1865,Q952497,1d<SEP>2d
0001480,1865,Q952497,1d<SEP>2d
0001318,1865,Q952497,1d<SEP>2d
0000998,1865,Q269980,1d<SEP>2d
0001144,1865,Q510513,2d<SEP>3d
0002538,1865,Q768714,1d<SEP>2d
0000861,1867,Q84,£<SEP>2 per<SEP>annum
0001260,1867,Q84,2 ½ d<SEP>3 ½ d
0000609,1867,Q84,1d<SEP>2d
0002642,1867,Q84,2d<SEP>3d
0002642,1867,Q84,2d<SEP>3d
0001652,1867,Q84,2d<SEP>3d
0001702,1867,Q84,5d<SEP>6d<SEP>4d<SEP>5d
0002194,1867,Q84,5d<SEP>6d<SEP>4d<SEP>5d
0002194,1867,Q84,5d<SEP>6d<SEP>4d<SEP>5d
0001394,1867,Q84,6d<SEP>7d
0002247,1867,Q84,2d<SEP>3d
0000355,1867,Q84,5d<SEP>6d
0001286,1867,Q84,5d<SEP>6d
0000436,1867,Q84,1d
0000422,1867,Q84,1s<SEP>6d<SEP>1s<SEP>7d
0000442,1867,Q84,1d<SEP>2d
0001316,1867,Q84,3d<SEP>4d
0002446,1867,Q84,6d<SEP>7 ½ d
0001512,1867,Q84,1d<SEP>2d
0001513,1867,Q84,1d<SEP>2d
0000438,1867,Q84,½ d<SEP>1 ½ d
0001945,1867,Q84,5d<SEP>6d
0002255,1867,Q84,2d<SEP>3d
0000440,1867,Q84,½ d
0000693,1867,Q84,1d<SEP>2d
0000382,1867,Q84,½ d<SEP>ld
0000443,1867,Q84,1d<SEP>2d
0000893,1867,Q84,1d
0002523,1867,Q84,4d<SEP>5d
0001055,1867,Q84,1d<SEP>2d
0002447,1867,Q84,5d<SEP>6d
0001452,1867,Q84,2d
0001681,1867,Q84,6d<SEP>7d
0001104,1867,Q84,4d<SEP>5d
0002055,1867,Q1012025,1d<SEP>2d
0002166,1867,Q716658,1d<SEP>2d
0002197,1867,Q213474,2d<SEP>3d
0000270,1867,Q213474,3d<SEP>4d
0001551,1867,Q806160,1 ½ d<SEP>2 ½ d
0001523,1867,Q806160,3d<SEP>4d
0001638,1867,Q54212,1d<SEP>2d
0002854,1867,Q54212,1d<SEP>2d
0001290,1867,Q208257,3d<SEP>4d
0000940,1867,Q208257,3d<SEP>4d
0001439,1867,Q2484521,2d<SEP>3d
0001563,1867,Q851718,1d<SEP>2d
0001564,1867,Q851718,1d<SEP>2d
0002292,1867,Q251903,2d<SEP>3d
0002203,1867,Q251903,1d
0001193,1867,Q1234840,1d<SEP>2d
0000033,1867,Q2256,2d
0000151,1867,Q188313,2d<SEP>3d
0001887,1867,Q311975,1d<SEP>2d
0000155,1867,Q22905,2d<SEP>3d
0001929,1867,Q527391,1d<SEP>2d
0001139,1867,Q914040,1d<SEP>2d
0000938,1867,Q131491,3d<SEP>4d
0001641,1867,Q131491,3d<SEP>4d
0002140,1867,Q23154, 's<SEP>1d<SEP>2d
0000983,1867,Q23154,1d<SEP>LAad<SEP>2d<SEP>3d
0001081,1867,Q195955,1d
0002204,1867,Q195955,1d<SEP>2d
0000278,1867,Q209096,1d
0000280,1867,Q209096,1d<SEP>2d
0002871,1867,Q20888153,1d<SEP>2d
0000315,1867,Q47822,1 ½ d<SEP>2 ½ d
0000762,1867,Q764754,2d<SEP>3d
0001404,1867,Q29303,1d<SEP>2d
0000302,1867,Q29303,1 ½ d<SEP>2 ½ d
0000235,1867,Q29303,3 ½ d<SEP>4 ½ d
0000362,1867,Q192896,3d<SEP>4d<SEP>Saupplement<SEP>3 ½ d<SEP>4 ½ d<SEP>1d
0000365,1867,Q192896,2d<SEP>3d<SEP>3d<SEP>4d
0001635,1867,Q210985,3 ½ d<SEP>4 ½ d
0002212,1867,Q206988,3d<SEP>4d
0002214,1867,Q206988,1 ½ d<SEP>2 ½ d
0001636,1867,Q206988,1d<SEP>2d
0001455,1867,Q771986,1d<SEP>2d
0000395,1867,Q823600,2d<SEP>3d
0001456,1867,Q207639,1d<SEP>2d
0002170,1867,Q26385615,1d
0001955,1867,Q852772,3d<SEP>4d
0002118,1867,Q2213391,1 ½ d<SEP>2 ½
0001084,1867,Q43475,3d<SEP>4d
0000360,1867,Q1026699,3d<SEP>4d
0000359,1867,Q1026699,1d<SEP>2d
0000408,1867,Q503331,4d<SEP>5d
0000614,1867,Q179815,2 ½ d<SEP>3 ½ d
0001928,1867,Q208262,1 ½ d<SEP>2 ½ d
0000620,1867,Q478029,1d<SEP>2d
0001321,1867,Q616587,1d
0001411,1867,Q1242441,1d<SEP>2d
0000400,1867,Q846683,1d<SEP>2d
0001331,1867,Q676689,1d<SEP>2d
0000937,1867,Q179385,3d<SEP>4d
0002112,1867,Q213465,2d<SEP>3d<SEP>1d<SEP>2d
0001357,1867,Q1570884,1d<SEP>2d
0000291,1867,Q29245,1d<SEP>2d
0000398,1867,Q204720,2d<SEP>3d
0000396,1867,Q204720,3 ½ d<SEP>5d
0002180,1867,Q177544,1d<SEP>2d
0001297,1867,Q128147,2d<SEP>3d
0002311,1867,Q2080165,1d<SEP>2d
0001325,1867,Q184775,8 ½ d<SEP>4 ½ d
0000170,1867,Q9679,1 ½ d<SEP>2 ½ d
0002099,1867,Q9679,1 ½ d<SEP>2 ½ d
0000399,1867,Q994575,3d<SEP>4d
0000488,1867,Q205905,2 ½ d<SEP>34 ½ d
0001340,1867,Q546635,1 ½ d<SEP>2d
0000249,1867,Q546635,3d<SEP>4d
0000336,1867,Q39121,2d<SEP>3d
0000686,1867,Q39121,1d<SEP>2d<SEP>2d<SEP>3 ½ d
0002149,1867,Q83065,1d<SEP>2d<SEP>3d
0000205,1867,Q83065,3d<SEP>4d
0001094,1867,Q83065,and2d
0001442,1867,Q2588021,1d<SEP>2d
0001091,1867,Q2462645,1d<SEP>2d<SEP>sen
0000257,1867,Q246884,2d<SEP>3d<SEP>1d<SEP>2d
0000654,1867,Q246884,2d<SEP>5d
0000354,1867,Q180057,1 ½ d<SEP>3d
0003067,1867,Q24826,2d
0001299,1867,Q24826,2d<SEP>3d<SEP>RAPra<SEP>7m7
0001300,1867,Q24826,2d<SEP>3d
0000081,1867,Q24826,1d<SEP>ICTuesdays<SEP>2d
0000313,1867,Q1554129,1d<SEP>2d
0001429,1867,Q213180,4d<SEP>5d<SEP>1d<SEP>2d
0000387,1867,Q213180,1d
0000504,1867,Q18125,2d<SEP>3d
0002274,1867,Q640981,1d<SEP>2d
0002975,1867,Q171866,1d<SEP>2d
0000344,1867,Q736785,1d<SEP>2d
0000366,1867,Q1973774,2d<SEP>3d
0000963,1867,Q1020231,1d<SEP>2d
0000317,1867,Q192240,3 ½ d<SEP>4 ½ d<SEP>2d<SEP>3d
0000244,1867,Q130191,3 ½ d<SEP>4 ½ d
0001669,1867,Q130191,2d<SEP>3d
0000247,1867,Q130191,3d<SEP>3 ½ d
0001895,1867,Q41262,Number
0001548,1867,Q1020958,1d<SEP>2d
0000987,1867,Q34217,3d<SEP>4d
0000994,1867,Q34217,5d<SEP>6d
0000634,1867,Q34217,1d<SEP>2d
0001102,1867,Q798906,1d
0002296,1867,Q798906,1d<SEP>2d
0001617,1867,Q208209,3d<SEP>4d
0001365,1867,Q28599921,2d<SEP>3d
0000099,1867,Q184090,2d<SEP>3d
0001667,1867,Q184090,2d<SEP>1d
0001697,1867,Q736439,1 ½ d<SEP>2 ½ d
0000358,1867,Q21496716,3d<SEP>4d
0000369,1867,Q21496716,4d<SEP>5d
0001235,1867,Q1010210,1d<SEP>2d
0002938,1867,Q1009324,1d<SEP>2d
0000310,1867,Q474605,1d<SEP>2d
0001933,1867,Q623765,1d<SEP>2d<SEP>3d
0000361,1867,Q160642,4d<SEP>5d
0000250,1867,Q42448,1d<SEP>2d
0001168,1867,Q279000,½
0000285,1867,Q279000,
0000401,1867,Q201970,2 ½ d<SEP>31
0001434,1867,Q995647,]<SEP>2d
0000415,1867,Q6226,1 ½ d<SEP>2 ½ d<SEP>jun
0002161,1867,Q1018225,1 ½ d<SEP>2 ½ d
0000252,1867,Q826782,2d<SEP>4d
0002179,1867,Q826782,2d<SEP>4d
0002121,1867,Q285323,2d<SEP>3d
0000237,1867,Q1000662,2d<SEP>3d
0002221,1867,Q281749,2 ½ d<SEP>3 ½ d
0001584,1867,Q1021319,2d<SEP>3d
0002942,1867,Q200942,2d<SEP>3d<SEP>1d
0000675,1867,Q200942,1d<SEP>2d
0002345,1867,Q668262,1d<SEP>2d
0000314,1867,Q845619,3d<SEP>4d
0002045,1867,Q2094727,1d<SEP>2d
0002122,1867,Q1327770,1d<SEP>2d
0001556,1867,Q265647,1d<SEP>2d
0002893,1867,Q216638,1d<SEP>2d
0001366,1867,Q504530,Gratis
0001670,1867,Q24666019,2d<SEP>3d
0000615,1867,Q2598,1d<SEP>2<SEP>½
0000405,1867,Q1898698,1d<SEP>2d
0001443,1867,Q845623,1d
0001103,1867,Q852778,1d<SEP>2d
0000950,1867,Q1012481,3d<SEP>4d
0001188,1867,Q1012481,1d<SEP>1 ½ d
0002280,1867,Q2227457,1d<SEP>2d
0001432,1867,Q1226004,1 ½ d<SEP>2 ½ d
0000231,1867,Q172157,3d<SEP>4d
0000413,1867,Q464955,3d<SEP>4d
0001017,1867,Q1006232,3d<SEP>4d
0000350,1867,Q1646181,3d<SEP>4d
0002071,1867,Q171923,1d<SEP>2d
0002865,1867,Q904472,2d<SEP>3d
0003058,1867,Q6497774,-<SEP>½ d<SEP>2 ½ d
0002977,1867,Q23051,1d<SEP>2d
0000496,1867,Q496368,2d<SEP>3d
0001604,1867,Q1009331,1d<SEP>2d
0002740,1867,Q630668,1 ½ d<SEP>2 ½ d<SEP>CPeople Evening<SEP>1d<SEP>2d
0000962,1867,Q640073,1d<SEP>2d
0001546,1867,Q45848,2d<SEP>3d
0000447,1867,Q1012047,3d<SEP>4d
0002741,1867,Q1012047,3d<SEP>4d
0000295,1867,Q123709,1d<SEP>2d<SEP>3d
0002731,1867,Q23436,1d<SEP>2d
0002744,1867,Q23436,3d<SEP>4d
0002745,1867,Q23436,1d<SEP>2d
0000533,1867,Q841074,3d<SEP>4d
0002172,1867,Q1010531,3d<SEP>4d
0001458,1867,Q4093,½ d<SEP>1 ½ d
0001395,1867,Q4093,2d<SEP>3d
0001459,1867,Q4093,1d
0000970,1867,Q217831,2d<SEP>3d
0000446,1867,Q160493,3d<SEP>4d
0002522,1867,Q208329,2d<SEP>3d
0002751,1867,Q420303,3d<SEP>4d
0001194,1867,Q980084,1 ½ d<SEP>2 ½ d
0002014,1867,Q1016944,1d<SEP>2d
0001271,1867,Q1002177,2d<SEP>3d
0000459,1867,Q1012502,2d<SEP>3d
0001372,1867,Q193452,3d<SEP>4d
0001426,1867,Q805451,2d<SEP>3d
0001375,1867,Q10686,1d<SEP>2d
0000428,1867,Q10686,1d<SEP>2d
0000434,1867,Q10686,1d<SEP>2d
0001593,1867,Q10686,2d<SEP>3d
0001283,1867,Q1108185,2d<SEP>3d
0001277,1867,Q1024917,3d<SEP>4d
0000830,1867,Q204956,3d<SEP>4d
0001115,1867,Q163584,1d<SEP>2d
0001480,1867,Q163584,1d<SEP>2d
0001318,1867,Q163584,1d<SEP>2d<SEP>171
0000998,1867,Q269980,1d<SEP>2d
0001144,1867,Q510513,2d<SEP>3d
0002538,1867,Q768714,1d<SEP>2d
0000861,1868,Q84,£<SEP>2 per
0001260,1868,Q84,2 ½ d<SEP>3 ½ d
0000609,1868,Q84,1d<SEP>2d
0002642,1868,Q84,2d<SEP>3d
0002642,1868,Q84,2d<SEP>3d
0001652,1868,Q84,2d<SEP>3d
0001702,1868,Q84,5d<SEP>6d<SEP>4d
0001394,1868,Q84,6d<SEP>7d
0002247,1868,Q84,2d<SEP>3d
0000355,1868,Q84,5d<SEP>6d
0001286,1868,Q84,5d<SEP>6d
0000436,1868,Q84,1d
0000422,1868,Q84,1s<SEP>6d<SEP>J<SEP>1s<SEP>7d
0000442,1868,Q84,1d<SEP>2d
0002446,1868,Q84,6d<SEP>7 ½ d
0001513,1868,Q84,1d<SEP>2d
0000438,1868,Q84,½ d<SEP>1 ½ d
0001945,1868,Q84,5d<SEP>6d
0000440,1868,Q84,½ d
0000693,1868,Q84,1d<SEP>2d
0000309,1868,Q84,2d<SEP>3d
0000443,1868,Q84,1d<SEP>2d
0000893,1868,Q84,1d
0002523,1868,Q84,4d<SEP>5d
0001055,1868,Q84,1d<SEP>2d
0002447,1868,Q84,5d<SEP>6d
0001452,1868,Q84,Ad
0001681,1868,Q84,6d<SEP>7d
0001104,1868,Q84,4d<SEP>5d
0002055,1868,Q1012025,1d<SEP>2d
0002166,1868,Q716658,1d<SEP>2d
0002197,1868,Q213474,2d<SEP>3d
0000270,1868,Q213474,3d<SEP>4d
0001551,1868,Q806160,1 ½ d<SEP>2 ½ d
0001523,1868,Q806160,3d<SEP>4d
0001638,1868,Q54212,1d<SEP>2d
0002854,1868,Q54212,1d<SEP>2d
0001290,1868,Q208257,3d<SEP>4d
0000940,1868,Q208257,3d<SEP>4d
0001439,1868,Q2484521,2d<SEP>3d
0001564,1868,Q851718,1d<SEP>2d
0002292,1868,Q251903,2d<SEP>3d
0002203,1868,Q251903,1d
0001193,1868,Q1234840,1d<SEP>2d
0000033,1868,Q2256,1d<SEP>2d
0000151,1868,Q188313,2d<SEP>3d
0001293,1868,Q184579,2d<SEP>2d
0000645,1868,Q184579,½ d<SEP>1 ½ d
0001929,1868,Q527391,1d<SEP>2d
0001139,1868,Q914040,1d<SEP>2d
0000938,1868,Q131491,3d<SEP>4c
0001641,1868,Q131491,3d<SEP>4
0002140,1868,Q23154,1d<SEP>2d
0000983,1868,Q23154,1d<SEP>2d<SEP>2d<SEP>3d
0001081,1868,Q195955,1d
0002204,1868,Q195955,1d<SEP>2d
0000278,1868,Q209096,1d<SEP>2d
0000280,1868,Q209096,1d<SEP>2d
0002871,1868,Q20888153,1d<SEP>2d
0000762,1868,Q764754,2d<SEP>3d
0001404,1868,Q29303,1d<SEP>2d
0000235,1868,Q29303,3 ½ d<SEP>4 ½ d
0000365,1868,Q192896,1d<SEP>2d<SEP>3d<SEP>4d
0001635,1868,Q210985,3 ½ d<SEP>4 ½ d
0002212,1868,Q206988,3d<SEP>4d
0002214,1868,Q206988,1 ½ d<SEP>2 ½ d
0001636,1868,Q206988,1d<SEP>2d
0001455,1868,Q771986,1d<SEP>2d
0000395,1868,Q823600,2d<SEP>3d
0001456,1868,Q207639,1d<SEP>2d
0002170,1868,Q26385615,1d
0001955,1868,Q852772,3d<SEP>4d
0002118,1868,Q2213391,1 ½ d<SEP>2 ½ d
0001084,1868,Q43475,3d<SEP>4d
0000360,1868,Q1026699,3d<SEP>4d
0000359,1868,Q1026699,1d<SEP>2d
0000614,1868,Q179815,2 ½ d<SEP>3 ½ d
0001653,1868,Q179815,2 ½ d<SEP>3 ½ d
0001928,1868,Q208262,1 ½ d<SEP>2 ½ d
0000620,1868,Q478029,1d<SEP>2d
0001321,1868,Q616587,1d
0001411,1868,Q1242441,1d<SEP>2d
